loan_amount,rate_of_interest,Upfront_charges,term,property_value,Credit_Score,income,open_credit,Neg_ammortization,interest_only,lump_sum_payment,age,Region,business_or_commercial,occupancy_type,Secured_by,Status
166500,3.99,2596.45,360.0,188000.0,556,2880.0,0,0,0,0,2,0,0,0,0,1
386500,4.375,0.0,360.0,438000.0,596,6240.0,0,1,0,0,1,2,0,0,0,0
76500,4.5,1412.25,360.0,118000.0,897,1800.0,0,0,0,0,4,1,1,0,0,0
276500,3.99,6714.0,360.0,398000.0,828,5820.0,0,0,0,0,3,1,0,0,0,0
136500,3.99,3720.63,360.0,188000.0,576,1980.0,0,0,0,0,6,0,0,0,0,0
106500,3.99,2596.45,360.0,418000.0,768,2580.0,0,0,0,0,2,0,0,0,0,1
336500,4.875,4190.0,360.0,428000.0,894,6360.0,0,0,0,0,2,0,0,0,0,0
616500,3.875,10876.82,360.0,728000.0,608,7140.0,0,0,0,0,3,2,0,0,0,0
146500,4.375,3145.0,360.0,198000.0,524,4260.0,0,0,0,0,4,0,0,0,0,0
246500,4.625,6968.75,360.0,338000.0,619,3360.0,0,0,0,0,2,0,0,0,0,0
166500,3.875,2487.33,240.0,288000.0,897,4080.0,0,0,0,0,5,0,0,0,0,0
126500,4.875,400.0,360.0,218000.0,834,3420.0,0,0,0,0,6,1,0,0,0,0
686500,3.99,2596.45,360.0,418000.0,873,0.0,0,0,0,0,3,1,1,0,0,1
186500,3.99,5294.1,180.0,238000.0,808,2940.0,0,0,0,0,4,1,0,0,0,0
256500,3.25,0.0,360.0,248000.0,612,4200.0,0,0,0,0,1,0,0,0,0,0
566500,3.99,1525.0,360.0,618000.0,842,7800.0,0,0,0,0,1,0,0,0,0,0
576500,4.625,1250.0,360.0,778000.0,775,7920.0,0,0,0,0,3,1,0,0,0,0
136500,3.875,2035.06,360.0,138000.0,599,2280.0,0,0,0,0,2,0,1,0,0,0
236500,3.25,6190.65,180.0,308000.0,704,6000.0,0,0,0,0,3,0,0,0,0,0
406500,3.375,9751.2,180.0,528000.0,515,5640.0,0,0,0,0,2,0,0,0,0,0
136500,3.75,2596.45,240.0,198000.0,597,3240.0,0,0,0,0,6,0,0,0,0,0
326500,3.99,2596.45,360.0,418000.0,802,3060.0,0,0,0,0,5,0,0,0,0,1
446500,4.375,1335.19,360.0,648000.0,773,4440.0,0,0,0,0,3,1,0,0,0,0
366500,2.99,9900.0,300.0,368000.0,580,10020.0,0,0,0,0,2,0,0,0,0,0
236500,3.575,2951.5,360.0,388000.0,543,12720.0,0,0,0,0,4,1,0,2,0,0
276500,3.99,0.0,360.0,338000.0,551,5760.0,0,0,0,0,2,1,1,0,0,0
156500,3.75,2851.74,360.0,168000.0,540,2700.0,0,0,0,0,1,0,1,0,0,0
236500,4.56,3920.8,360.0,298000.0,710,3360.0,0,0,0,0,1,1,0,0,0,0
186500,3.375,5824.8,180.0,658000.0,710,6900.0,0,0,0,0,6,0,0,0,0,0
406500,4.125,1411.0,360.0,558000.0,849,9480.0,0,0,0,0,2,1,0,0,0,0
586500,4.0,0.0,360.0,758000.0,624,10020.0,0,0,0,0,1,1,0,0,0,0
326500,3.75,0.0,360.0,358000.0,773,5760.0,0,0,0,0,3,1,1,0,0,0
206500,3.25,3763.34,360.0,238000.0,883,5760.0,0,0,0,1,3,2,0,0,0,0
606500,3.5,1327.32,360.0,788000.0,881,13980.0,0,0,0,0,1,1,0,0,0,0
306500,3.99,2596.45,360.0,378000.0,657,4740.0,0,0,0,0,5,0,1,0,0,1
276500,3.99,2596.45,360.0,418000.0,835,4020.0,0,1,0,0,1,1,0,0,0,1
316500,4.99,0.0,360.0,368000.0,882,5460.0,0,0,0,0,4,1,1,0,0,0
166500,3.99,3395.56,240.0,238000.0,809,6060.0,0,0,0,0,3,1,0,0,0,0
456500,3.625,0.0,360.0,528000.0,746,5760.0,0,0,0,0,3,1,0,0,0,0
206500,3.75,0.0,360.0,228000.0,861,5760.0,0,0,1,0,5,0,1,0,0,0
126500,4.75,3866.1,360.0,148000.0,672,4560.0,0,0,0,0,5,0,0,0,0,0
286500,4.75,1150.0,360.0,488000.0,648,5520.0,0,1,0,0,3,1,0,0,0,0
556500,4.5,0.0,360.0,578000.0,583,11340.0,0,0,0,0,3,0,0,0,0,0
406500,3.375,1633.64,180.0,468000.0,544,11580.0,0,0,0,0,3,0,0,0,0,0
476500,3.875,6652.8,360.0,728000.0,851,14400.0,0,0,0,0,2,0,0,0,0,0
256500,3.99,2596.45,360.0,418000.0,772,4440.0,0,0,0,0,5,2,0,0,0,1
366500,3.99,2596.45,360.0,418000.0,735,6960.0,0,0,0,0,2,0,0,0,0,1
236500,3.5,7267.22,312.0,308000.0,667,5040.0,0,0,0,0,5,1,0,0,0,0
436500,3.99,2346.25,360.0,1168000.0,705,4620.0,0,0,0,0,4,0,0,0,0,0
86500,3.99,2596.45,360.0,418000.0,688,1440.0,0,0,0,0,5,1,0,0,0,1
466500,3.99,2332.5,360.0,528000.0,817,7500.0,0,0,0,0,1,1,0,0,0,0
266500,3.75,1097.79,360.0,448000.0,594,3120.0,0,0,1,0,0,0,0,0,0,0
186500,3.99,5525.0,360.0,228000.0,746,5580.0,0,0,1,0,5,1,0,0,0,0
146500,3.99,2596.45,360.0,418000.0,888,10860.0,0,0,0,0,6,0,0,0,0,1
316500,4.125,0.0,360.0,408000.0,527,4800.0,0,0,0,0,4,1,0,0,0,0
66500,4.75,2306.25,360.0,628000.0,706,9600.0,0,0,0,0,4,1,0,1,0,0
336500,3.99,2596.45,300.0,418000.0,507,5760.0,0,1,0,0,2,0,0,0,0,1
276500,3.99,2596.45,360.0,418000.0,696,4440.0,0,0,0,0,2,1,0,0,0,1
266500,4.75,0.0,360.0,308000.0,888,4860.0,0,0,0,0,4,1,1,0,0,0
386500,3.25,0.0,360.0,448000.0,894,4860.0,0,0,0,0,2,1,1,0,0,0
206500,3.75,4900.0,360.0,358000.0,667,4500.0,0,0,0,0,2,1,0,0,0,0
206500,4.5,3942.93,360.0,308000.0,888,3420.0,0,0,0,0,6,2,0,0,0,0
436500,4.375,5723.41,360.0,508000.0,780,6360.0,0,0,0,0,2,2,0,0,0,0
566500,3.625,0.0,360.0,668000.0,852,9000.0,0,0,0,0,2,1,1,0,0,0
196500,3.49,6534.16,360.0,228000.0,819,2880.0,0,0,1,0,4,1,1,0,0,0
316500,4.625,1250.31,360.0,368000.0,747,8040.0,0,0,0,0,2,1,0,0,0,0
466500,4.25,9331.25,360.0,558000.0,510,13920.0,0,0,0,0,2,1,0,0,0,0
286500,4.375,5461.25,324.0,318000.0,563,9960.0,0,0,0,0,3,1,0,0,0,0
436500,3.125,2817.01,360.0,518000.0,878,5760.0,0,0,0,0,2,1,0,0,0,0
196500,3.49,0.0,360.0,308000.0,597,5760.0,0,0,0,0,2,0,1,0,0,0
446500,4.375,0.0,360.0,508000.0,761,5820.0,0,0,0,0,2,1,0,0,0,0
416500,3.99,0.0,360.0,448000.0,896,7500.0,0,0,0,0,1,0,0,0,0,0
336500,3.99,2596.45,360.0,468000.0,680,11040.0,0,0,0,0,2,0,0,0,0,1
386500,3.375,295.0,180.0,958000.0,888,21060.0,0,0,1,0,3,2,0,0,0,0
196500,3.125,7051.39,360.0,228000.0,721,4440.0,0,0,0,0,5,0,0,0,0,0
76500,4.25,1684.14,180.0,88000.0,585,2700.0,0,0,0,0,6,0,1,0,0,0
606500,3.99,2596.45,360.0,418000.0,593,7320.0,0,0,0,0,2,0,0,0,0,1
146500,3.125,1036.26,360.0,158000.0,637,5760.0,0,0,0,0,5,1,0,0,0,0
346500,3.99,2596.45,240.0,398000.0,763,20700.0,0,0,0,0,3,1,0,2,0,1
86500,3.875,3178.75,180.0,148000.0,866,3360.0,0,0,0,0,3,0,0,0,0,0
186500,4.375,4895.98,360.0,278000.0,892,2280.0,0,0,0,0,4,0,0,0,0,0
116500,5.625,1723.75,360.0,158000.0,675,5280.0,0,0,0,0,4,0,0,2,0,0
326500,3.99,2596.45,360.0,328000.0,504,9300.0,0,0,0,0,2,3,1,0,0,1
386500,3.99,2596.45,324.0,928000.0,705,19440.0,0,1,0,0,4,0,0,2,0,1
516500,3.625,0.0,240.0,1358000.0,757,15000.0,0,0,0,0,3,0,0,0,0,0
206500,3.5,3516.0,180.0,428000.0,523,4020.0,0,0,0,0,4,1,0,0,0,0
376500,3.99,2596.45,360.0,428000.0,704,1620.0,0,0,0,0,5,1,0,0,0,1
526500,3.375,5047.25,360.0,538000.0,847,6000.0,0,0,0,0,3,0,0,0,0,0
466500,3.99,2596.45,360.0,588000.0,559,10800.0,0,0,0,1,3,1,0,0,0,1
186500,3.99,2596.45,360.0,418000.0,641,3660.0,0,0,0,1,5,1,0,0,0,1
176500,3.99,2596.45,324.0,418000.0,714,1680.0,0,0,0,0,4,0,0,0,0,1
406500,3.75,0.0,360.0,398000.0,837,3720.0,0,0,0,0,1,1,0,0,0,0
196500,3.99,2596.45,360.0,238000.0,885,6660.0,0,0,0,0,3,1,1,0,0,1
126500,3.99,2596.45,324.0,418000.0,718,3360.0,0,0,0,0,3,1,0,0,0,1
336500,4.375,10390.0,360.0,428000.0,846,9180.0,0,0,0,0,4,0,0,0,0,0
366500,4.25,6488.9,360.0,398000.0,751,5700.0,0,0,0,0,4,1,0,0,0,0
396500,4.5,5963.75,360.0,538000.0,558,6480.0,0,0,0,0,1,1,0,2,0,0
226500,4.25,0.0,360.0,228000.0,895,3240.0,0,0,0,0,3,0,1,0,0,0
486500,3.99,2596.45,360.0,418000.0,622,9360.0,0,0,0,0,3,0,0,0,0,1
386500,3.625,3444.13,360.0,488000.0,620,5340.0,0,0,0,0,3,1,0,0,0,0
286500,4.375,5196.25,360.0,418000.0,775,5280.0,0,0,0,0,2,1,0,0,0,0
116500,4.5,147.5,360.0,138000.0,595,3600.0,0,0,0,0,1,0,1,0,0,0
726500,4.5,0.0,360.0,1418000.0,712,7440.0,0,0,0,0,4,0,0,2,0,0
206500,3.99,6375.0,360.0,228000.0,896,4920.0,0,0,0,0,3,2,0,0,0,0
516500,3.99,2596.45,360.0,598000.0,826,5760.0,0,0,0,0,2,1,0,0,0,1
506500,3.625,288.36,360.0,728000.0,522,9540.0,0,0,0,0,2,0,0,0,0,0
246500,3.99,1630.0,360.0,308000.0,853,11520.0,0,0,0,0,3,1,0,1,0,0
926500,3.0,10395.0,360.0,1158000.0,563,13980.0,0,0,0,0,2,1,0,0,0,0
356500,3.99,0.0,360.0,408000.0,625,5160.0,0,0,0,0,1,0,0,0,0,0
166500,3.625,5931.71,360.0,288000.0,512,4920.0,0,0,0,0,5,1,0,0,0,0
386500,3.99,2596.45,360.0,498000.0,649,4800.0,0,0,0,1,2,0,0,0,0,1
226500,4.375,1815.5,240.0,338000.0,800,9180.0,0,0,0,0,4,1,0,0,0,0
106500,5.5,1404.48,360.0,148000.0,533,4740.0,0,0,0,0,2,0,0,2,0,0
606500,3.5,11920.48,360.0,788000.0,683,11100.0,0,0,0,0,3,1,0,0,0,0
156500,4.99,1150.0,360.0,198000.0,806,2580.0,0,1,0,0,3,1,0,0,0,0
236500,4.125,2410.97,240.0,398000.0,645,6060.0,0,0,0,0,4,0,0,0,0,0
106500,4.99,2400.0,360.0,158000.0,699,2040.0,0,0,0,0,4,0,0,0,0,0
256500,6.24,2596.45,360.0,958000.0,606,14400.0,1,1,1,0,3,1,0,0,0,0
226500,4.625,5225.0,360.0,238000.0,732,11100.0,0,0,0,0,2,2,0,0,0,0
506500,3.99,4285.17,360.0,538000.0,735,5460.0,0,0,0,0,1,0,0,0,0,0
666500,3.375,0.0,360.0,678000.0,580,5760.0,0,0,0,0,2,1,0,0,0,0
136500,3.99,4012.5,360.0,258000.0,681,3060.0,0,0,0,0,0,1,0,0,0,0
266500,3.75,1365.67,360.0,288000.0,795,4200.0,0,0,1,0,1,1,0,0,0,0
156500,3.625,3568.6,360.0,178000.0,845,1800.0,0,0,0,0,4,1,1,0,0,0
176500,2.875,4730.0,180.0,258000.0,547,5340.0,0,0,1,0,5,0,0,0,0,0
156500,3.99,2596.45,120.0,268000.0,553,8220.0,0,0,0,0,4,0,0,0,0,1
526500,4.0,0.0,360.0,578000.0,506,6540.0,0,0,1,0,3,1,0,0,0,0
306500,4.125,1242.0,360.0,978000.0,756,3480.0,0,0,0,0,3,1,0,0,0,0
156500,3.625,5525.0,120.0,378000.0,729,7860.0,0,0,0,0,4,1,0,0,0,0
76500,4.375,2843.75,180.0,428000.0,820,2940.0,0,0,0,0,6,0,0,0,0,0
316500,3.5,10659.68,360.0,398000.0,850,5400.0,0,0,0,0,3,1,1,0,0,0
386500,4.25,4680.8,360.0,408000.0,599,6900.0,0,0,0,0,3,0,0,0,0,0
206500,3.25,1150.0,180.0,348000.0,621,7920.0,0,0,0,0,0,0,0,0,0,0
56500,3.375,1761.46,180.0,68000.0,753,960.0,0,0,1,0,6,2,1,0,0,0
516500,3.99,2596.45,360.0,638000.0,872,2940.0,0,0,0,0,3,1,0,0,0,1
376500,4.5,7162.5,360.0,558000.0,784,3540.0,0,0,0,0,5,0,0,0,0,0
146500,4.375,1250.0,360.0,158000.0,636,2340.0,0,0,0,0,1,1,0,0,0,0
256500,3.49,0.0,360.0,308000.0,766,5760.0,0,0,0,0,3,1,1,0,0,0
266500,3.75,4020.0,240.0,408000.0,763,10080.0,0,0,0,0,2,1,0,0,0,0
306500,3.99,3325.0,360.0,568000.0,655,10740.0,0,0,1,0,4,1,0,2,0,0
306500,3.25,6967.21,180.0,608000.0,620,9420.0,0,0,0,0,4,1,0,0,0,0
226500,3.99,2596.45,360.0,418000.0,749,4560.0,0,0,0,0,5,0,1,0,0,1
556500,3.99,902.01,360.0,938000.0,673,4860.0,0,1,1,0,4,1,0,0,0,0
586500,3.625,10383.95,360.0,648000.0,695,11280.0,0,0,0,0,2,1,0,0,0,0
236500,3.25,1195.71,180.0,488000.0,614,10920.0,0,0,0,0,1,0,0,0,0,0
156500,3.99,2596.45,360.0,418000.0,733,3120.0,0,0,1,0,5,0,0,0,0,1
216500,3.99,2596.45,360.0,418000.0,625,3480.0,0,1,0,0,5,0,0,0,0,1
336500,3.75,2596.45,360.0,418000.0,773,5760.0,0,0,0,0,3,1,1,0,0,0
396500,4.375,1709.47,360.0,568000.0,870,13620.0,0,0,0,0,5,1,0,0,0,0
146500,3.99,2596.45,360.0,158000.0,711,2100.0,0,0,0,0,4,1,0,0,0,1
66500,3.875,1608.0,360.0,78000.0,744,1260.0,0,0,0,0,4,1,0,0,0,0
366500,4.375,6109.21,360.0,428000.0,612,8460.0,0,0,0,0,6,1,0,0,0,0
276500,4.5,0.0,324.0,298000.0,840,5760.0,0,1,0,0,3,0,1,0,0,1
486500,4.625,2748.94,360.0,708000.0,699,4980.0,0,0,0,0,6,0,0,0,0,0
656500,3.75,9818.25,360.0,688000.0,620,8460.0,0,0,0,0,3,1,0,0,0,0
356500,4.625,11634.25,360.0,418000.0,548,7620.0,0,0,0,0,6,0,0,0,0,0
306500,3.99,2596.45,300.0,418000.0,859,8340.0,0,1,0,0,3,0,0,0,0,1
496500,3.49,0.0,360.0,538000.0,582,5760.0,0,0,0,0,1,1,0,0,0,0
216500,3.99,5038.75,360.0,428000.0,685,12000.0,0,0,0,0,4,0,0,0,0,0
246500,3.99,7215.74,360.0,308000.0,618,2820.0,0,0,0,0,3,0,1,0,0,0
666500,3.99,2596.45,360.0,778000.0,727,9600.0,0,0,0,0,4,0,0,0,0,1
136500,4.625,1378.0,360.0,348000.0,790,3120.0,0,0,0,0,5,2,0,0,0,0
906500,3.5,6750.0,360.0,1528000.0,848,5760.0,0,0,1,0,5,1,0,0,0,0
166500,3.99,2596.45,360.0,238000.0,529,2100.0,0,0,0,0,5,0,0,0,0,1
706500,3.625,70.89,360.0,948000.0,570,8520.0,0,0,0,0,1,1,0,0,0,0
186500,4.99,3402.56,360.0,438000.0,685,1980.0,0,0,0,0,3,0,1,0,0,0
486500,4.5,5280.0,360.0,608000.0,625,9240.0,0,0,0,0,2,0,0,0,0,0
676500,4.0,0.0,360.0,888000.0,717,10200.0,0,0,0,0,2,0,0,0,0,0
246500,4.0,2190.0,360.0,468000.0,588,9480.0,0,0,0,0,6,1,0,0,0,0
126500,3.99,2596.45,360.0,158000.0,894,5760.0,0,0,0,0,4,2,1,0,0,1
176500,3.99,2437.86,300.0,208000.0,769,4140.0,0,0,0,0,3,0,1,0,0,0
196500,3.99,1532.35,360.0,208000.0,617,5760.0,0,0,0,0,1,1,1,0,0,0
706500,3.875,3500.0,360.0,1008000.0,873,10680.0,0,0,0,0,2,1,0,0,0,0
216500,4.5,1833.96,360.0,368000.0,891,2880.0,0,0,0,0,2,0,0,0,0,0
166500,3.99,2596.45,360.0,228000.0,632,1980.0,0,0,0,0,1,1,0,0,0,1
276500,3.25,2596.45,240.0,318000.0,543,5820.0,0,0,0,0,4,0,0,0,0,0
406500,4.875,5910.0,360.0,508000.0,580,7200.0,0,1,0,0,5,1,0,0,0,0
116500,4.5,2240.0,180.0,208000.0,795,5640.0,0,1,0,0,3,0,0,0,0,0
426500,3.375,120.66,360.0,978000.0,719,10980.0,0,0,0,1,5,1,0,0,0,0
566500,4.875,2025.0,324.0,668000.0,618,11280.0,0,1,0,0,4,0,1,0,0,0
196500,3.99,2596.45,360.0,198000.0,506,1680.0,0,0,0,0,2,2,1,0,0,1
76500,5.375,2811.75,324.0,108000.0,585,1680.0,0,1,0,0,4,1,0,0,0,0
726500,4.5,0.0,360.0,1258000.0,804,9300.0,0,0,0,0,4,0,0,0,0,0
266500,4.5,9.2,360.0,418000.0,516,9420.0,0,1,0,0,2,1,0,0,0,0
166500,3.625,5282.0,228.0,258000.0,893,3360.0,0,0,0,0,5,1,0,0,0,0
396500,3.5,0.0,360.0,488000.0,637,5760.0,0,0,0,0,3,1,0,0,0,0
346500,4.99,715.79,360.0,428000.0,677,4800.0,0,1,0,0,2,1,0,0,0,0
1886500,3.99,2596.45,360.0,418000.0,662,40020.0,0,0,0,0,3,0,0,0,0,1
476500,3.875,8328.5,360.0,538000.0,639,8040.0,0,0,0,0,2,1,0,0,0,0
126500,3.99,2596.45,360.0,238000.0,731,360.0,0,1,0,0,5,1,0,0,0,1
466500,4.99,2405.25,360.0,628000.0,772,14880.0,0,0,0,0,4,1,0,2,0,0
376500,4.125,4539.05,360.0,478000.0,836,4680.0,0,0,0,0,4,0,0,0,0,0
296500,3.99,2596.45,360.0,308000.0,695,5760.0,0,0,0,0,2,1,1,0,0,1
306500,4.375,408.0,360.0,548000.0,668,14040.0,0,0,0,0,2,0,0,2,0,0
296500,3.99,2596.45,360.0,418000.0,661,7980.0,0,0,0,1,3,0,0,0,0,1
526500,4.375,950.0,360.0,778000.0,551,6000.0,0,0,0,0,4,0,0,0,0,0
236500,4.99,6565.63,360.0,318000.0,765,6900.0,0,0,0,0,2,1,0,2,0,0
436500,3.99,1170.47,360.0,548000.0,811,8400.0,0,0,0,0,2,0,0,0,0,0
206500,4.75,5000.0,360.0,278000.0,725,2760.0,0,0,0,0,3,1,0,0,0,0
206500,3.75,2000.54,144.0,298000.0,604,8040.0,0,0,0,0,4,1,0,0,0,0
116500,4.625,3142.01,360.0,158000.0,897,3360.0,0,0,0,0,4,1,0,0,0,0
406500,3.99,2596.45,300.0,478000.0,572,7080.0,0,0,0,0,3,1,0,0,0,1
326500,3.99,0.0,360.0,328000.0,786,5760.0,0,0,0,0,2,1,1,0,0,0
436500,3.625,13345.0,360.0,488000.0,850,7200.0,0,0,0,0,3,1,0,0,0,0
106500,3.99,2596.45,360.0,418000.0,670,600.0,0,0,0,0,4,1,0,0,0,1
626500,3.99,6273.37,360.0,678000.0,844,15000.0,0,0,0,0,4,1,0,0,0,0
306500,3.99,2596.45,360.0,398000.0,632,14820.0,0,0,0,0,3,0,0,0,0,1
456500,3.125,1826.0,180.0,658000.0,790,16560.0,0,0,0,0,1,0,0,0,0,0
306500,3.99,2596.45,360.0,418000.0,857,12840.0,0,0,0,0,3,0,0,0,0,1
1136500,3.99,2596.45,360.0,1858000.0,692,18180.0,0,0,0,0,2,0,0,0,0,1
366500,3.99,10252.13,360.0,568000.0,653,3420.0,0,0,0,0,3,0,0,0,0,0
76500,3.99,2596.45,360.0,418000.0,743,1500.0,0,0,0,0,6,0,0,0,0,1
286500,3.99,2596.45,360.0,478000.0,779,1500.0,0,0,0,0,5,1,0,0,0,1
416500,3.625,6375.96,360.0,728000.0,630,4260.0,0,0,0,0,5,1,0,0,0,0
46500,3.99,2596.45,360.0,28000.0,592,1140.0,0,0,0,1,5,2,1,0,0,1
316500,3.99,2596.45,360.0,408000.0,761,3720.0,0,0,0,0,5,1,0,0,0,1
486500,4.625,204.16,360.0,758000.0,700,7080.0,0,0,0,0,2,0,0,0,0,0
716500,4.49,1934.17,360.0,1228000.0,663,8160.0,0,0,0,0,3,0,1,0,0,0
596500,4.5,1295.0,360.0,748000.0,582,7440.0,0,0,0,0,4,0,0,0,0,0
376500,3.99,2596.45,324.0,418000.0,669,4440.0,0,0,0,0,1,1,0,0,0,1
496500,3.75,11832.5,360.0,728000.0,551,6660.0,0,0,0,0,4,0,0,0,0,0
556500,3.625,6052.68,360.0,588000.0,548,13380.0,0,0,0,0,1,1,0,0,0,0
196500,3.875,0.0,360.0,248000.0,816,5880.0,0,0,0,0,1,1,1,0,0,0
336500,4.0,2169.23,360.0,388000.0,768,5040.0,0,0,0,0,1,1,0,0,0,0
1026500,3.99,25639.75,360.0,1278000.0,834,14700.0,0,1,0,0,3,1,0,0,0,0
466500,3.625,15548.6,360.0,608000.0,509,5460.0,0,0,0,0,4,1,0,0,0,0
376500,3.99,2596.45,360.0,528000.0,881,7500.0,0,0,0,0,4,0,0,0,0,1
526500,3.5,5382.0,180.0,748000.0,613,21300.0,0,1,0,0,4,0,0,0,0,0
646500,4.5,0.0,360.0,1458000.0,547,10980.0,0,0,0,0,3,1,0,0,0,0
206500,4.5,0.0,360.0,218000.0,850,5640.0,0,0,0,0,0,1,1,0,0,0
556500,4.125,47.9,360.0,628000.0,889,8880.0,0,0,0,0,3,1,0,0,0,0
396500,3.5,2596.45,180.0,518000.0,523,6000.0,0,0,0,0,3,0,0,0,0,0
246500,3.5,4130.8,360.0,258000.0,830,5580.0,0,0,0,0,3,1,1,0,0,0
606500,3.625,0.0,360.0,688000.0,641,16320.0,0,0,0,0,1,0,0,0,0,0
306500,3.99,6775.0,240.0,808000.0,648,9780.0,0,1,0,0,4,0,0,0,0,0
206500,4.5,2740.31,360.0,458000.0,888,3240.0,0,0,0,0,4,0,0,0,0,0
166500,3.99,2596.45,360.0,168000.0,733,2100.0,0,0,0,0,4,1,1,0,0,1
156500,3.99,2596.45,180.0,208000.0,652,4980.0,0,0,0,0,3,0,0,0,0,1
106500,3.99,2625.0,120.0,408000.0,558,4440.0,0,0,0,0,5,0,0,0,0,0
376500,4.125,645.25,360.0,438000.0,604,11100.0,0,0,0,0,2,0,1,0,0,0
176500,4.5,3668.44,180.0,238000.0,636,10560.0,0,0,0,0,3,0,0,2,0,0
176500,3.99,2596.45,360.0,168000.0,568,2220.0,0,0,0,0,5,1,1,0,0,1
526500,3.875,0.0,360.0,518000.0,505,5760.0,0,0,0,0,2,1,0,0,0,0
746500,3.375,935.0,180.0,1268000.0,783,29280.0,0,0,0,0,5,0,0,0,0,0
166500,3.99,2596.45,360.0,418000.0,894,2220.0,0,0,0,0,4,0,0,0,0,1
86500,3.99,2596.45,360.0,418000.0,586,2340.0,0,0,0,1,2,3,0,0,0,1
116500,3.99,2596.45,180.0,118000.0,568,2700.0,0,0,0,0,4,0,0,0,0,1
366500,4.375,5933.2,360.0,458000.0,595,5760.0,0,0,0,0,4,1,0,0,0,0
506500,4.125,5895.0,360.0,738000.0,794,12360.0,0,0,0,0,2,1,0,0,0,0
576500,3.875,8654.93,360.0,828000.0,612,6540.0,0,0,0,0,4,0,0,0,0,0
536500,3.75,13913.5,360.0,728000.0,887,6540.0,0,0,0,0,5,0,0,0,0,0
126500,4.75,2156.25,240.0,178000.0,871,2580.0,0,0,0,0,4,1,0,0,0,0
166500,3.75,4078.0,120.0,208000.0,873,5820.0,0,0,0,0,2,0,0,0,0,0
206500,3.99,2596.45,360.0,418000.0,845,0.0,0,0,0,1,3,1,1,0,0,1
216500,3.99,2596.45,360.0,418000.0,639,6000.0,0,0,0,0,3,1,1,0,0,1
386500,4.0,0.0,360.0,548000.0,510,7440.0,0,0,1,0,2,1,0,0,0,0
486500,3.49,0.0,360.0,518000.0,682,5760.0,0,0,0,0,1,1,0,0,0,0
366500,3.75,5000.0,360.0,438000.0,890,7080.0,0,0,0,0,2,0,0,0,0,0
306500,3.75,1250.0,180.0,398000.0,599,20760.0,0,0,0,0,3,1,0,1,0,0
236500,3.99,2596.45,360.0,238000.0,731,8580.0,0,0,0,0,2,0,0,0,0,1
256500,2.99,3049.51,360.0,408000.0,877,5760.0,0,0,0,0,5,0,0,0,0,0
566500,4.375,955.0,360.0,758000.0,739,7200.0,0,0,0,0,2,1,0,0,0,0
456500,3.99,2596.45,360.0,758000.0,663,16800.0,0,0,0,0,5,0,0,1,0,1
236500,3.25,2533.96,360.0,268000.0,535,5760.0,0,0,0,0,5,0,0,0,0,0
136500,3.99,2613.0,360.0,238000.0,767,3900.0,0,0,0,0,2,1,0,0,0,0
116500,3.5,3370.73,360.0,158000.0,542,1920.0,0,0,1,0,4,2,1,0,0,0
376500,3.99,2596.45,360.0,388000.0,698,12840.0,0,0,0,1,1,0,0,0,0,1
476500,3.99,2596.45,360.0,638000.0,652,6120.0,0,0,0,0,2,2,0,0,0,1
176500,3.99,2596.45,120.0,418000.0,897,8220.0,0,0,0,0,3,1,0,0,0,1
356500,3.99,4921.0,360.0,378000.0,508,5340.0,0,0,0,0,2,1,0,0,0,0
236500,3.75,863.86,360.0,338000.0,641,7560.0,0,0,0,0,2,1,0,2,0,0
536500,3.875,0.0,360.0,568000.0,685,5760.0,0,0,0,0,2,1,1,0,0,0
466500,4.25,6352.5,360.0,608000.0,691,5640.0,0,0,0,0,3,1,0,0,0,0
516500,3.0,4995.96,360.0,818000.0,809,5760.0,0,0,0,0,3,1,0,0,0,0
366500,4.5,4565.0,360.0,438000.0,518,13500.0,0,0,0,0,3,2,0,0,0,0
266500,2.875,0.0,360.0,268000.0,895,5760.0,0,0,0,0,2,1,0,0,0,0
196500,4.75,5100.0,360.0,208000.0,726,6180.0,0,0,0,0,3,1,0,0,0,0
236500,4.99,0.0,360.0,348000.0,598,12540.0,0,0,0,0,5,1,0,1,0,0
346500,4.125,0.0,360.0,388000.0,828,4380.0,0,0,0,0,1,1,0,0,0,0
216500,4.56,2596.45,360.0,248000.0,595,7020.0,0,0,0,0,2,0,0,1,0,0
196500,4.99,1887.5,360.0,238000.0,729,5400.0,0,0,0,0,2,0,1,0,0,0
636500,4.25,1691.31,360.0,668000.0,563,8580.0,0,0,0,0,1,1,0,0,0,0
216500,3.99,2596.45,360.0,278000.0,533,3300.0,0,0,0,0,3,0,1,0,0,1
166500,3.99,2075.0,360.0,248000.0,807,4080.0,0,0,0,0,6,1,0,0,0,0
276500,4.125,7385.75,360.0,428000.0,801,2580.0,0,0,0,0,5,1,0,0,0,0
236500,3.99,2596.45,180.0,418000.0,742,7500.0,0,0,0,0,2,2,0,2,0,1
236500,3.625,5869.7,360.0,358000.0,774,2760.0,0,0,0,0,4,1,1,0,0,0
666500,4.875,0.0,360.0,1478000.0,643,9720.0,0,0,0,0,5,1,0,0,0,0
366500,3.99,2596.45,360.0,578000.0,524,7920.0,0,0,0,0,5,1,0,2,0,1
366500,3.625,2500.0,360.0,468000.0,642,7440.0,0,0,0,0,2,1,0,0,0,0
